Halalkalicoccus paucihalophilus	1008153	GCA_001593955.1
Halococcus agarilyticus	1232219	GCA_000334895.1
Halococcus hamelinensis	332168	GCA_000336675.1
Halococcus morrhuae	2250	GCA_000336695.1
Halococcus saccharolyticus	62319	GCA_000336915.1
Halococcus salifodinae	36738	GCA_000336935.1
Halococcus sediminicola	1264579	GCA_000755245.1
Halococcus thailandensis	335952	GCA_000336715.1
Halostella salina	1547897	GCA_003675855.1
Haloarchaeobius iranensis	996166	GCA_900103505.1
Halobaculum gomorrense	43928	GCA_900129775.1
Halobellus clavatus	660517	GCA_900107195.1
Halobellus limi	699433	GCA_004799685.1
Halobellus rufus	1448860	GCA_000739575.1
Halobellus salinus	931585	GCA_014646875.1
Halobiforma haloterrestris	148448	GCA_900112205.1
Halobiforma lacisalsi	229731	GCA_000226975.3
Haloferax denitrificans	35745	GCA_000337795.1
Haloferax elongans	403191	GCA_000336755.1
Haloferax gibbonsii	35746	GCA_000336775.1
Haloferax larsenii	302484	GCA_000336955.1
Haloferax mediterranei	2252	GCA_000306765.2
Haloferax mucosum	403181	GCA_000337815.1
Haloferax prahovense	381852	GCA_000336815.1
Haloferax sulfurifontis	255616	GCA_000337835.1
Haloferax volcanii	2246	GCA_000025685.1
Halogeometricum borinquense	60847	GCA_000172995.2
Halogeometricum limi	555875	GCA_900115785.1
Halogeometricum pallidum	411361	GCA_000337095.1
Halogeometricum rufum	553469	GCA_900112175.1
Halogranum amylolyticum	660520	GCA_900110465.1
Halogranum gelatinilyticum	660521	GCA_900103715.1
Halogranum rubrum	553466	GCA_900114455.1
Halohasta litchfieldiae	1073996	GCA_900109065.1
Halolamina pelagica	699431	GCA_900115675.1
Halolamina rubra	1380430	GCA_000739555.1
Halolamina sediminis	1480675	GCA_001282785.1
Halonotius pteroides	268735	GCA_003605635.1
Haloparvum sedimenti	1678448	GCA_001462205.1
Halopelagius inordinatus	553467	GCA_900113245.1
Halopelagius longus	1236180	GCA_900100875.1
Halopenitus malekzadehii	1267564	GCA_900108505.1
Halopenitus persicus	1048396	GCA_002355635.1
Halopiger aswanensis	148449	GCA_003610195.1
Halopiger djelfimassiliensis	1293047	GCA_000455365.1
Halopiger goleimassiliensis	1293048	GCA_000455345.1
Halopiger salifodinae	1202768	GCA_900110455.1
Halopiger xanaduensis	387343	GCA_000217715.1
Haloplanus aerogenes	660522	GCA_003856835.1
Haloplanus natans	376171	GCA_000427685.1
Haloplanus rallus	1816183	GCA_009762275.1
Haloplanus salinus	1126245	GCA_003336245.1
Haloplanus vescus	555874	GCA_900107665.1
Haloquadratum walsbyi	293091	GCA_000415985.1
Halorubrum aidingense	368623	GCA_000336995.1
Halorubrum aquaticum	387340	GCA_900113615.1
Halorubrum californiense	416585	GCA_000336875.1
Halorubrum cibi	413815	GCA_900182635.1
Halorubrum coriense	64713	GCA_000337035.1
Halorubrum distributum	29283	GCA_000337335.1
Halorubrum ezzemoulense	337243	GCA_002114285.1
Halorubrum halophilum	413816	GCA_000739595.1
Halorubrum hochstenium	1227480	GCA_000337075.1
Halorubrum kocurii	478441	GCA_000337355.1
Halorubrum lacusprofundi	2247	GCA_000022205.1
Halorubrum lipolyticum	368624	GCA_000337375.1
Halorubrum persicum	1383844	GCA_002727125.1
Halorubrum saccharovorum	2248	GCA_000337915.1
Halorubrum sodomense	35743	GCA_900111935.1
Halorubrum tebenquichense	119434	GCA_000337415.1
Halorubrum trapanicum	29284	GCA_002355655.1
Halorubrum vacuolatum	63740	GCA_900188065.1
Halorubrum xinjiangense	261291	GCA_900102375.1
Halorussus amylolyticus	1126242	GCA_004143485.2
Halorussus rarus	660515	GCA_003369835.1
Halorussus ruber	1126238	GCA_004765785.1
Halorussus salinus	1364935	GCA_004765815.2
Halostagnicola kamekurae	619731	GCA_900116205.1
Halostagnicola larsenii	353800	GCA_000517625.1
Haloterrigena hispanica	392421	GCA_004217335.1
Haloterrigena limicola	370323	GCA_000337475.1
Haloterrigena mahii	1416969	GCA_000690595.2
Haloterrigena saccharevitans	301967	GCA_001953745.1
Haloterrigena salina	504937	GCA_000337495.1
Haloterrigena thermotolerans	121872	GCA_000337115.1
Haloterrigena turkmenica	62320	GCA_000025325.1
Halovenus aranensis	890420	GCA_900100385.1
Halovivax asiaticus	332953	GCA_000337515.1
Halovivax ruber	387341	GCA_000328525.1
Natrialba aegyptia	129789	GCA_000337535.1
Natrialba asiatica	64602	GCA_000337555.1
Natrialba chahannaoensis	68911	GCA_000337135.1
Natrialba hulunbeirensis	123783	GCA_000337575.1
Natrialba magadii	13769	GCA_000025625.1
Natrialba taiwanensis	160846	GCA_000337595.1
Natrinema altunense	222984	GCA_000731985.1
Natrinema ejinorense	373386	GCA_002494345.1
Natrinema gari	419186	GCA_000337175.1
Natrinema pallidum	69527	GCA_000337615.1
Natrinema pellirubrum	69525	GCA_000230735.3
Natrinema versiforme	88724	GCA_005576615.1
Natronoarchaeum philippinense	558529	GCA_900215575.1
Natronobacterium gregoryi	44930	GCA_000230715.3
Natronobacterium texcoconense	1095778	GCA_900104065.1
Natronococcus amylolyticus	44470	GCA_000337675.1
Natronococcus jeotgali	413812	GCA_000337695.1
Natronococcus occultus	29288	GCA_000328685.1
Natronolimnobius aegyptiacus	745377	GCA_002156705.1
Natronolimnobius baerhuensis	253108	GCA_002177135.1
Natronorubrum aibiense	348826	GCA_009392895.1
Natronorubrum sulfidifaciens	388259	GCA_000337735.1
Natronorubrum texcoconense	1095776	GCA_900100335.1
Natronorubrum tibetense	63128	GCA_000383975.1
Salinigranum rubrum	755307	GCA_002906575.1
Salinigranum salinum	1364937	GCA_009176545.1
Candidatus Halobonum tyrrellensis	1431545	GCA_000495475.1
Halapricum salinum	1457250	GCA_004799665.1
Haloarcula amylolytica	396317	GCA_000336615.1
Haloarcula argentinensis	43776	GCA_012726115.1
Haloarcula hispanica	51589	GCA_000223905.1
Haloarcula japonica	29282	GCA_000336635.1
Haloarcula marismortui	2238	GCA_000011085.1
Haloarcula rubripromontorii	1705562	GCA_001280425.1
Haloarcula taiwanensis	1932004	GCA_002844335.1
Haloarcula vallismortis	28442	GCA_000337775.1
Halomarina oriensis	671145	GCA_009791395.1
Halomicroarcula limicola	1429915	GCA_010119205.1
Halomicroarcula pellucida	1427151	GCA_014647235.1
Halomicroarcula salina	1429914	GCA_010119195.1
Halomicrobium katesii	437163	GCA_000379085.1
Halomicrobium mukohataei	57705	GCA_000023965.1
Halomicrobium zhouii	767519	GCA_900114435.1
Halorhabdus rudnickae	1775544	GCA_900880625.1
Halorhabdus tiamatea	430914	GCA_000470655.1
Halorhabdus utahensis	146826	GCA_000023945.1
Halorientalis persicus	1367881	GCA_900110215.1
Halorientalis regularis	660518	GCA_900102305.1
Halosimplex carlsbadense	171164	GCA_000337455.1
Halosimplex pelagicum	869886	GCA_013415905.1
Halosimplex rubrum	869889	GCA_013415885.1
Natronomonas moolapensis	416273	GCA_000591055.1
Natronomonas pharaonis	2257	GCA_000026045.1
Methanocella arvoryzae	1175445	GCA_000063445.1
Methanocella conradii	1175444	GCA_000251105.1
Methanocella paludicola	570267	GCA_000011005.1
Methanocorpusculum labreanum	83984	GCA_000015765.1
Methanoculleus bourgensis	83986	GCA_000304355.2
Methanoculleus chikugoensis	118126	GCA_900095385.1
Methanoculleus horonobensis	528314	GCA_001602375.1
Methanoculleus marisnigri	2198	GCA_002503885.1
Methanoculleus sediminis	1550566	GCA_001017125.1
Methanoculleus taiwanensis	1550565	GCA_004102725.1
Methanoculleus thermophilus	2200	GCA_001571405.1
Methanofollis ethanolicus	488124	GCA_001571385.1
Methanofollis liminatans	2201	GCA_000275865.1
Methanofollis tationis	81417	GCA_013377755.1
Methanolacinia paynteri	230356	GCA_000784355.1
Methanolacinia petrolearia	54120	GCA_000147875.1
Methanomicrobium mobile	2205	GCA_000711215.1
Methanoplanus limicola	2315	GCA_000243255.1
Methanolinea tarda	263906	GCA_000235685.2
Methanoregula boonei	358766	GCA_000017625.1
Methanoregula formicica	882104	GCA_000327485.1
Methanosphaerula palustris	475088	GCA_000021965.1
Methanospirillum hungatei	2203	GCA_000013445.1
Methanospirillum lacunae	668570	GCA_003173355.1
Methanospirillum stamsii	1277351	GCA_003173335.1
Candidatus Methanoperedens nitroreducens	1392998	GCA_000685155.1
Methanosaeta harundinacea	301375	GCA_002502785.1
Methanococcoides burtonii	29291	GCA_000013725.1
Methanococcoides methylutens	2226	GCA_000765475.1
Methanococcoides vulcani	1353158	GCA_900111645.1
Methanohalobium evestigatum	2322	GCA_000196655.1
Methanohalophilus euhalobius	51203	GCA_900215215.1
Methanohalophilus halophilus	2177	GCA_001889405.1
Methanohalophilus mahii	2176	GCA_000025865.1
Methanohalophilus portucalensis	39664	GCA_002761295.1
Methanolobus profundi	487685	GCA_900114835.1
Methanolobus psychrophilus	420950	GCA_000306725.1
Methanolobus tindarius	2221	GCA_000504205.1
Methanolobus vulcani	38026	GCA_006546655.1
Methanolobus zinderi	536044	GCA_013388255.1
Methanomethylovorans hollandica	101192	GCA_000328665.1
Methanosalsum zhilinae	39669	GCA_000217995.1
Methanosarcina acetivorans	2214	GCA_000007345.1
Methanosarcina barkeri	2208	GCA_000970025.1
Methanosarcina flavescens	1715806	GCA_001304615.2
Methanosarcina horonobensis	418008	GCA_000970285.1
Methanosarcina lacustris	170861	GCA_000970265.1
Methanosarcina mazei	2209	GCA_000970205.1
Methanosarcina siciliae	38027	GCA_000970085.1
Methanosarcina spelaei	1036679	GCA_002287235.1
Methanosarcina thermophila	2210	GCA_000969885.1
Methanosarcina vacuolata	2215	GCA_000969905.1
Methermicoccus shengliensis	660064	GCA_000711905.1
Aciduliprofundum boonei	379547	GCA_000025665.1
Methanomassiliicoccus luminyensis	1080712	GCA_000308215.1
Candidatus Methanomethylophilus alvus	1291540	GCA_000300255.2
Candidatus Methanoplasma termitum	1577791	GCA_000800805.1
Acidiplasma aeolicum	507754	GCA_001402945.1
Ferroplasma acidarmanus	97393	GCA_000152265.2
Ferroplasma acidiphilum	74969	GCA_002078355.1
Picrophilus oshimae	46632	GCA_900176435.1
Cuniculiplasma divulgatum	1673428	GCA_900083515.1
Thermoplasma acidophilum	2303	GCA_000195915.1
Thermoplasma volcanium	50339	GCA_000011185.1
Acidobacterium capsulatum	33075	GCA_011333575.1
Bryocella elongata	863522	GCA_900108185.1
Edaphobacter aggregans	570835	GCA_003945235.1
Edaphobacter modestus	388466	GCA_004217555.1
Granulicella aggregans	474949	GCA_014203275.1
Granulicella arctica	940613	GCA_013410065.1
Granulicella mallensis	940614	GCA_014203225.1
Granulicella pectinivorans	474950	GCA_900114625.1
Granulicella rosea	474952	GCA_900188085.1
Granulicella tundricola	940615	GCA_000178975.2
Occallatibacter savannae	1002691	GCA_003131205.1
Terracidiphilus gabretensis	1577687	GCA_001449115.1
Terriglobus albidus	1592106	GCA_008000815.1
Terriglobus roseus	392734	GCA_900102185.1
Terriglobus saanensis	870903	GCA_000179915.2
Candidatus Koribacter versatilis	658062	GCA_000014005.1
Bryobacter aggregatus	360054	GCA_000702445.1
Candidatus Solibacter usitatus	332163	GCA_000014905.1
Chloracidobacterium thermophilum	458033	GCA_000226295.1
Pyrinomonas methylaliphatogenes	454194	GCA_000820845.2
Geothrix fermentans	44676	GCA_000428885.1
Holophaga foetida	35839	GCA_000242615.3
Acidithrix ferrooxidans	1280514	GCA_000949295.1
Ferrimicrobium acidiphilum	121039	GCA_000745905.1
Ferrithrix thermotolerans	209649	GCA_900128965.1
Ilumatobacter coccineus	467094	GCA_000348785.1
Ilumatobacter fluminis	467091	GCA_004364865.1
Ilumatobacter nonamiensis	467093	GCA_000350145.1
Actinobaculum massiliense	202789	GCA_001457435.1
Actinobaculum suis	1657	GCA_900102025.1
Actinomyces bovis	1658	GCA_900444995.1
Actinomyces bowdenii	131109	GCA_013415415.1
Actinomyces culturomici	1926276	GCA_900499005.1
Actinomyces dentalis	272548	GCA_000429225.1
Actinomyces denticolens	52767	GCA_002072185.1
Actinomyces gaoshouyii	1960083	GCA_002072175.1
Actinomyces gerencseriae	52769	GCA_000429265.1
Actinomyces glycerinitolerans	1892869	GCA_900098745.1
Actinomyces graevenitzii	55565	GCA_000239695.1
Actinomyces howellii	52771	GCA_900637165.1
Actinomyces israelii	1659	GCA_000711965.1
Actinomyces johnsonii	544581	GCA_006546835.1
Actinomyces massiliensis	461393	GCA_000269805.1
Actinomyces minihominis	2002838	GCA_900187855.1
Actinomyces naeslundii	1655	GCA_001956585.1
Actinomyces oricola	206043	GCA_004104015.1
Actinomyces oris	544580	GCA_001937665.1
Actinomyces radicidentis	111015	GCA_001553565.1
Actinomyces ruminicola	332524	GCA_900103885.1
Actinomyces slackii	52774	GCA_900637295.1
Actinomyces succiniciruminis	1522002	GCA_900002405.1
Actinomyces timonensis	1288391	GCA_000295095.1
Actinomyces urogenitalis	103621	GCA_000159035.1
Actinomyces viscosus	1656	GCA_900637975.1
Actinotignum sanguinis	1445614	GCA_003957255.1
Actinotignum schaalii	59505	GCA_000724605.1
Actinotignum timonense	1870995	GCA_900155575.1
Actinotignum urinale	190146	GCA_000420445.1
Arcanobacterium haemolyticum	28264	GCA_000092365.1
Arcanobacterium phocae	131112	GCA_900105865.1
Flaviflexus huanghaiensis	1111473	GCA_014118685.1
Flaviflexus salsibiostraticola	1282737	GCA_003952265.1
Mobiluncus curtisii	2051	GCA_000146285.1
Mobiluncus holmesii	144178	GCA_009695935.1
Mobiluncus mulieris	2052	GCA_000160615.1
Trueperella bernardiae	59561	GCA_001469025.1
Trueperella bialowiezensis	312285	GCA_900637955.1
Trueperella pyogenes	1661	GCA_001070855.1
Varibaculum cambriense	184870	GCA_002848005.1
Alloscardovia criceti	356828	GCA_000376885.1
Alloscardovia macacae	1160091	GCA_002259705.1
Alloscardovia omnicolens	419015	GCA_000420505.1
Bifidobacterium adolescentis	1680	GCA_000010425.1
Bifidobacterium aerophilum	1798155	GCA_010667685.1
Bifidobacterium aesculapii	1329411	GCA_001417815.1
Bifidobacterium angulatum	1683	GCA_001025155.1
Bifidobacterium animalis	28025	GCA_000260715.1
Bifidobacterium apri	1769423	GCA_009299485.1
Bifidobacterium aquikefiri	1653207	GCA_002259795.1
Bifidobacterium asteroides	1684	GCA_003202715.1
Bifidobacterium avesanii	1798157	GCA_009299475.1
Bifidobacterium biavatii	762212	GCA_000741165.1
Bifidobacterium bifidum	1681	GCA_001025135.1
Bifidobacterium bohemicum	638617	GCA_000741525.1
Bifidobacterium boum	78343	GCA_000741535.1
Bifidobacterium breve	1685	GCA_001025175.1
Bifidobacterium callitrichidarum	2052941	GCA_003129905.1
Bifidobacterium callitrichos	762209	GCA_000741175.1
Bifidobacterium catenulatum	1686	GCA_000800455.1
Bifidobacterium catulorum	1630173	GCA_003129925.1
Bifidobacterium choerinum	35760	GCA_000741135.1
Bifidobacterium commune	1505727	GCA_900094885.1
Bifidobacterium crudilactis	327277	GCA_000738005.1
Bifidobacterium cuniculi	1688	GCA_000741575.1
Bifidobacterium dentium	1689	GCA_001042595.1
Bifidobacterium eulemuris	1765219	GCA_002259685.1
Bifidobacterium gallicum	78342	GCA_000741205.1
Bifidobacterium globosum	1690	GCA_004155535.1
Bifidobacterium hapali	1630172	GCA_002259755.1
Bifidobacterium indicum	1691	GCA_000706765.1
Bifidobacterium lemurum	1603886	GCA_001895165.1
Bifidobacterium longum	216816	GCA_000196555.1
Bifidobacterium magnum	1692	GCA_000741255.1
Bifidobacterium merycicum	78345	GCA_900129045.1
Bifidobacterium minimum	1693	GCA_000741645.1
Bifidobacterium mongoliense	518643	GCA_000741285.1
Bifidobacterium moukalabense	1333651	GCA_000522505.1
Bifidobacterium myosotis	1630166	GCA_002259745.1
Bifidobacterium pseudocatenulatum	28026	GCA_001025215.1
Bifidobacterium pseudolongum	1694	GCA_000771225.1
Bifidobacterium psychraerophilum	218140	GCA_000741705.1
Bifidobacterium pullorum	78448	GCA_000771405.1
Bifidobacterium ramosum	1798158	GCA_009299505.1
Bifidobacterium reuteri	983706	GCA_000741695.1
Bifidobacterium ruminantium	78346	GCA_000770925.1
Bifidobacterium saguini	762210	GCA_000741715.1
Bifidobacterium scardovii	158787	GCA_001042635.1
Bifidobacterium stellenboschense	762211	GCA_000741785.1
Bifidobacterium subtile	77635	GCA_000741775.1
Bifidobacterium thermophilum	33905	GCA_000741495.1
Bifidobacterium tissieri	1630162	GCA_002259645.1
Bifidobacterium tsurumiense	356829	GCA_000741765.1
Gardnerella vaginalis	2702	GCA_001563665.1
Parascardovia denticolens	78258	GCA_001042675.1
Pseudoscardovia radai	987066	GCA_002259605.1
Pseudoscardovia suis	987063	GCA_002797875.1
Scardovia inopinata	78259	GCA_001042695.1
Scardovia wiggsiae	230143	GCA_000269605.1
Actinospica robiniae	304901	GCA_000504285.1
Catenulispora acidiphila	304895	GCA_000024025.1
Corynebacterium accolens	38284	GCA_000159115.1
Corynebacterium afermentans	38286	GCA_900156035.1
Corynebacterium ammoniagenes	1697	GCA_001941425.1
Corynebacterium amycolatum	43765	GCA_014335175.1
Corynebacterium appendicis	163202	GCA_900156665.1
Corynebacterium aquilae	203263	GCA_001941445.1
Corynebacterium argentoratense	42817	GCA_000590555.1
Corynebacterium atypicum	191610	GCA_000732945.1
Corynebacterium aurimucosum	169292	GCA_002861385.1
Corynebacterium bovis	36808	GCA_000183325.2
Corynebacterium callunae	1721	GCA_000344785.1
Corynebacterium camporealensis	161896	GCA_000980815.1
Corynebacterium canis	679663	GCA_007859215.1
Corynebacterium capitovis	131081	GCA_000372085.1
Corynebacterium casei	160386	GCA_000550785.1
Corynebacterium caspium	234828	GCA_000379705.1
Corynebacterium ciconiae	227319	GCA_000372385.1
Corynebacterium coyleae	53374	GCA_900105505.1
Corynebacterium crudilactis	1652495	GCA_001643015.1
Corynebacterium cystitidis	35757	GCA_900187295.1
Corynebacterium deserti	1408191	GCA_001277995.1
Corynebacterium diphtheriae	1717	GCA_001457455.1
Corynebacterium doosanense	1121358	GCA_000767055.1
Corynebacterium durum	61592	GCA_013410305.1
Corynebacterium efficiens	152794	GCA_000011305.1
Corynebacterium epidermidicanis	1050174	GCA_001021025.1
Corynebacterium falsenii	108486	GCA_001054945.1
Corynebacterium flavescens	28028	GCA_008693105.1
Corynebacterium frankenforstense	1230998	GCA_001941485.1
Corynebacterium freiburgense	556548	GCA_000428805.1
Corynebacterium genitalium	38288	GCA_000143825.1
Corynebacterium glaucum	187491	GCA_002287505.1
Corynebacterium glucuronolyticum	39791	GCA_900176155.1
Corynebacterium glutamicum	1718	GCA_000011325.1
Corynebacterium glyciniphilum	1404244	GCA_000626675.1
Corynebacterium halotolerans	225326	GCA_001056295.1
Corynebacterium heidelbergense	2055947	GCA_003285565.1
Corynebacterium humireducens	1223514	GCA_000819445.1
Corynebacterium imitans	156978	GCA_000739455.1
Corynebacterium jeddahense	1414719	GCA_000577555.1
Corynebacterium jeikeium	38289	GCA_000738265.1
Corynebacterium kroppenstedtii	161879	GCA_001552955.1
Corynebacterium kutscheri	35755	GCA_000980835.1
Corynebacterium lactis	1231000	GCA_900519355.1
Corynebacterium lipophiloflavum	161889	GCA_000159635.1
Corynebacterium lowii	1544413	GCA_001412085.1
Corynebacterium lubricantis	541095	GCA_000379425.1
Corynebacterium macginleyi	38290	GCA_003688935.1
Corynebacterium marinum	349751	GCA_000835165.1
Corynebacterium maris	575200	GCA_000442645.1
Corynebacterium massiliense	441501	GCA_000420605.1
Corynebacterium mastitidis	161890	GCA_000375365.1
Corynebacterium minutissimum	38301	GCA_900447475.1
Corynebacterium mucifaciens	57171	GCA_012396315.1
Corynebacterium mustelae	571915	GCA_001020985.1
Corynebacterium mycetoides	38302	GCA_900103625.1
Corynebacterium nuruki	1032851	GCA_007970465.1
Corynebacterium oculi	1544416	GCA_001412105.1
Corynebacterium pelargi	1471400	GCA_004114895.1
Corynebacterium phocae	161895	GCA_001941565.1
Corynebacterium pilosum	35756	GCA_000373805.1
Corynebacterium pollutisoli	1610489	GCA_900177745.1
Corynebacterium propinquum	43769	GCA_000375525.1
Corynebacterium provencense	1737425	GCA_900049755.1
Corynebacterium pseudodiphtheriticum	37637	GCA_000688415.1
Corynebacterium pseudotuberculosis	1719	GCA_002155265.1
Corynebacterium pyruviciproducens	598660	GCA_000411375.1
Corynebacterium renale	1724	GCA_002563965.1
Corynebacterium resistens	258224	GCA_000177535.2
Corynebacterium riegelii	156976	GCA_001263755.1
Corynebacterium simulans	146827	GCA_001586215.1
Corynebacterium singulare	161899	GCA_000833575.1
Corynebacterium sphenisci	191493	GCA_001941505.1
Corynebacterium spheniscorum	185761	GCA_900113445.1
Corynebacterium sputi	489915	GCA_000427865.1
Corynebacterium stationis	1705	GCA_001941345.1
Corynebacterium striatum	43770	GCA_000159135.1
Corynebacterium tapiri	1448266	GCA_006334925.1
Corynebacterium terpenotabidum	89154	GCA_000418365.1
Corynebacterium testudinoris	136857	GCA_001021045.1
